X[m], Y[m], Z[m], Power[dBm], Phase[deg], nCap, nAnalyticPath, nAfterFiltering, nDuplicateRemoved
-11.5, -27.5, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -27, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -26.5, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -26, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -25.5, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -25, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -24.5, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -24, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -23.5, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -23, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -22.5, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -22, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -21.5, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -21, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -20.5, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -20, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -19.5, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -19, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -18.5, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -18, 1.5, -300, 0, 0, 0, 0, 0
-11.5, -17.5, 1.5, -300, 0, 0, 0, 0, 0
-11, -27.5, 1.5, -300, 0, 0, 0, 0, 0
-11, -27, 1.5, -300, 0, 0, 0, 0, 0
-11, -26.5, 1.5, -300, 0, 0, 0, 0, 0
-11, -26, 1.5, -300, 0, 0, 0, 0, 0
-11, -25.5, 1.5, -300, 0, 0, 0, 0, 0
-11, -25, 1.5, -300, 0, 0, 0, 0, 0
-11, -24.5, 1.5, -300, 0, 0, 0, 0, 0
-11, -24, 1.5, -300, 0, 0, 0, 0, 0
-11, -23.5, 1.5, -300, 0, 0, 0, 0, 0
-11, -23, 1.5, -300, 0, 0, 0, 0, 0
-11, -22.5, 1.5, -300, 0, 0, 0, 0, 0
-11, -22, 1.5, -300, 0, 0, 0, 0, 0
-11, -21.5, 1.5, -300, 0, 0, 0, 0, 0
-11, -21, 1.5, -300, 0, 0, 0, 0, 0
-11, -20.5, 1.5, -300, 0, 0, 0, 0, 0
-11, -20, 1.5, -300, 0, 0, 0, 0, 0
-11, -19.5, 1.5, -300, 0, 0, 0, 0, 0
-11, -19, 1.5, -300, 0, 0, 0, 0, 0
-11, -18.5, 1.5, -300, 0, 0, 0, 0, 0
-11, -18, 1.5, -300, 0, 0, 0, 0, 0
-11, -17.5, 1.5, -300, 0, 0, 0, 0, 0
-11, -13.5, 1.5, -300, 0, 0, 0, 0, 0
-11, -13, 1.5, -300, 0, 0, 0, 0, 0
-11, -12.5, 1.5, -300, 0, 0, 0, 0, 0
-11, -12, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -27.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -27, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -26.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -26, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -25.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -25, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -24.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -24, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -23.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -23, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -22.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -22, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -21.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -21, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -20.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -20, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -19.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -19, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -18.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -18, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -17.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -17, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -16.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -16, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -15.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -15, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -14.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -14, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -13.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -13, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -12.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -12, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -11.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -11, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -10.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -10, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -9.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -9, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -8.5, 1.5, -300, 0, 0, 0, 0, 0
-10.5, -8, 1.5, -300, 0, 0, 0, 0, 0
-10, -27.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -27, 1.5, -300, 0, 0, 0, 0, 0
-10, -26.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -26, 1.5, -300, 0, 0, 0, 0, 0
-10, -25.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -25, 1.5, -300, 0, 0, 0, 0, 0
-10, -24.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -24, 1.5, -300, 0, 0, 0, 0, 0
-10, -23.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -23, 1.5, -300, 0, 0, 0, 0, 0
-10, -22.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -22, 1.5, -300, 0, 0, 0, 0, 0
-10, -21.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -21, 1.5, -300, 0, 0, 0, 0, 0
-10, -20.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -20, 1.5, -300, 0, 0, 0, 0, 0
-10, -19.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -19, 1.5, -300, 0, 0, 0, 0, 0
-10, -18.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -18, 1.5, -300, 0, 0, 0, 0, 0
-10, -17.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -17, 1.5, -300, 0, 0, 0, 0, 0
-10, -16.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -16, 1.5, -300, 0, 0, 0, 0, 0
-10, -15.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -15, 1.5, -300, 0, 0, 0, 0, 0
-10, -14.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -14, 1.5, -300, 0, 0, 0, 0, 0
-10, -13.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -13, 1.5, -300, 0, 0, 0, 0, 0
-10, -12.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -12, 1.5, -300, 0, 0, 0, 0, 0
-10, -11.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -11, 1.5, -300, 0, 0, 0, 0, 0
-10, -10.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -10, 1.5, -300, 0, 0, 0, 0, 0
-10, -9.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -9, 1.5, -300, 0, 0, 0, 0, 0
-10, -8.5, 1.5, -300, 0, 0, 0, 0, 0
-10, -8, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -27.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -27, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -26.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -26, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -25.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -25, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -24.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -24, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -23.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -23, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -22.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -22, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -21.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -21, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -20.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -20, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -19.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -19, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -18.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -18, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -17.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -17, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -16.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -16, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -15.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -15, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -14.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -14, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -13.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -13, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -12.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -12, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -11.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -11, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -10.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -10, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -9.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -9, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -8.5, 1.5, -300, 0, 0, 0, 0, 0
-9.5, -8, 1.5, -300, 0, 0, 0, 0, 0
-9, -27.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -27, 1.5, -300, 0, 0, 0, 0, 0
-9, -26.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -26, 1.5, -300, 0, 0, 0, 0, 0
-9, -25.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -25, 1.5, -300, 0, 0, 0, 0, 0
-9, -24.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -24, 1.5, -300, 0, 0, 0, 0, 0
-9, -23.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -23, 1.5, -300, 0, 0, 0, 0, 0
-9, -22.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -22, 1.5, -300, 0, 0, 0, 0, 0
-9, -21.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -21, 1.5, -300, 0, 0, 0, 0, 0
-9, -20.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -20, 1.5, -300, 0, 0, 0, 0, 0
-9, -19.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -19, 1.5, -300, 0, 0, 0, 0, 0
-9, -18.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -18, 1.5, -300, 0, 0, 0, 0, 0
-9, -17.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -17, 1.5, -300, 0, 0, 0, 0, 0
-9, -16.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -16, 1.5, -300, 0, 0, 0, 0, 0
-9, -15.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -15, 1.5, -300, 0, 0, 0, 0, 0
-9, -14.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -14, 1.5, -300, 0, 0, 0, 0, 0
-9, -13.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -13, 1.5, -300, 0, 0, 0, 0, 0
-9, -12.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -12, 1.5, -300, 0, 0, 0, 0, 0
-9, -11.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -11, 1.5, -300, 0, 0, 0, 0, 0
-9, -10.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -10, 1.5, -300, 0, 0, 0, 0, 0
-9, -9.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -9, 1.5, -300, 0, 0, 0, 0, 0
-9, -8.5, 1.5, -300, 0, 0, 0, 0, 0
-9, -8, 1.5, -300, 0, 0, 0, 0, 0
-29, -5, 1.5, -300, 0, 0, 0, 0, 0
-29, -4.5, 1.5, -300, 0, 0, 0, 0, 0
-29, -4, 1.5, -300, 0, 0, 0, 0, 0
-29, -3.5, 1.5, -300, 0, 0, 0, 0, 0
-29, -3, 1.5, -300, 0, 0, 0, 0, 0
-29, -2.5, 1.5, -300, 0, 0, 0, 0, 0
-29, -2, 1.5, -300, 0, 0, 0, 0, 0
-28.5, -5, 1.5, -300, 0, 0, 0, 0, 0
-28.5, -4.5, 1.5, -300, 0, 0, 0, 0, 0
-28.5, -4, 1.5, -300, 0, 0, 0, 0, 0
-28.5, -3.5, 1.5, -300, 0, 0, 0, 0, 0
-28.5, -3, 1.5, -300, 0, 0, 0, 0, 0
-28.5, -2.5, 1.5, -300, 0, 0, 0, 0, 0
-28.5, -2, 1.5, -300, 0, 0, 0, 0, 0
-28, -7, 1.5, -300, 0, 0, 0, 0, 0
-28, -6.5, 1.5, -300, 0, 0, 0, 0, 0
-28, -6, 1.5, -300, 0, 0, 0, 0, 0
-28, -5.5, 1.5, -300, 0, 0, 0, 0, 0
-28, -5, 1.5, -300, 0, 0, 0, 0, 0
-28, -4.5, 1.5, -300, 0, 0, 0, 0, 0
-28, -4, 1.5, -300, 0, 0, 0, 0, 0
-28, -3.5, 1.5, -300, 0, 0, 0, 0, 0
-28, -3, 1.5, -300, 0, 0, 0, 0, 0
-28, -2.5, 1.5, -300, 0, 0, 0, 0, 0
-28, -2, 1.5, -300, 0, 0, 0, 0, 0
-27.5, -7, 1.5, -300, 0, 0, 0, 0, 0
-27.5, -6.5, 1.5, -300, 0, 0, 0, 0, 0
-27.5, -6, 1.5, -300, 0, 0, 0, 0, 0
-27.5, -5.5, 1.5, -300, 0, 0, 0, 0, 0
-27.5, -5, 1.5, -300, 0, 0, 0, 0, 0
-27.5, -4.5, 1.5, -300, 0, 0, 0, 0, 0
-27.5, -4, 1.5, -300, 0, 0, 0, 0, 0
-27.5, -3.5, 1.5, -300, 0, 0, 0, 0, 0
-27.5, -3, 1.5, -300, 0, 0, 0, 0, 0
-27.5, -2.5, 1.5, -300, 0, 0, 0, 0, 0
-27.5, -2, 1.5, -300, 0, 0, 0, 0, 0
-27, -7, 1.5, -300, 0, 0, 0, 0, 0
-27, -6.5, 1.5, -300, 0, 0, 0, 0, 0
-27, -6, 1.5, -300, 0, 0, 0, 0, 0
-27, -5.5, 1.5, -300, 0, 0, 0, 0, 0
-27, -5, 1.5, -300, 0, 0, 0, 0, 0
-27, -4.5, 1.5, -300, 0, 0, 0, 0, 0
-27, -4, 1.5, -300, 0, 0, 0, 0, 0
-27, -3.5, 1.5, -300, 0, 0, 0, 0, 0
-27, -3, 1.5, -300, 0, 0, 0, 0, 0
-27, -2.5, 1.5, -300, 0, 0, 0, 0, 0
-27, -2, 1.5, -300, 0, 0, 0, 0, 0
-26.5, -7, 1.5, -300, 0, 0, 0, 0, 0
-26.5, -6.5, 1.5, -300, 0, 0, 0, 0, 0
-26.5, -6, 1.5, -300, 0, 0, 0, 0, 0
-26.5, -5.5, 1.5, -300, 0, 0, 0, 0, 0
-26.5, -5, 1.5, -300, 0, 0, 0, 0, 0
-26.5, -4.5, 1.5, -300, 0, 0, 0, 0, 0
-26.5, -4, 1.5, -300, 0, 0, 0, 0, 0
-26.5, -3.5, 1.5, -300, 0, 0, 0, 0, 0
-26.5, -3, 1.5, -300, 0, 0, 0, 0, 0
-26.5, -2.5, 1.5, -300, 0, 0, 0, 0, 0
-26.5, -2, 1.5, -300, 0, 0, 0, 0, 0
-26, -7, 1.5, -300, 0, 0, 0, 0, 0
-26, -6.5, 1.5, -300, 0, 0, 0, 0, 0
-26, -6, 1.5, -300, 0, 0, 0, 0, 0
-26, -5.5, 1.5, -300, 0, 0, 0, 0, 0
-26, -5, 1.5, -300, 0, 0, 0, 0, 0
-26, -4.5, 1.5, -300, 0, 0, 0, 0, 0
-26, -4, 1.5, -300, 0, 0, 0, 0, 0
-26, -3.5, 1.5, -300, 0, 0, 0, 0, 0
-26, -3, 1.5, -300, 0, 0, 0, 0, 0
-26, -2.5, 1.5, -300, 0, 0, 0, 0, 0
-26, -2, 1.5, -300, 0, 0, 0, 0, 0
-26, -1.5, 1.5, -300, 0, 0, 0, 0, 0
-26, -1, 1.5, -300, 0, 0, 0, 0, 0
-26, -0.5, 1.5, -300, 0, 0, 0, 0, 0
-26, 0, 1.5, -300, 0, 0, 0, 0, 0
-26, 0.5, 1.5, -300, 0, 0, 0, 0, 0
-26, 1, 1.5, -300, 0, 0, 0, 0, 0
-26, 1.5, 1.5, -300, 0, 0, 0, 0, 0
-26, 2, 1.5, -300, 0, 0, 0, 0, 0
-26, 2.5, 1.5, -300, 0, 0, 0, 0, 0
-26, 3, 1.5, -300, 0, 0, 0, 0, 0
-26, 3.5, 1.5, -300, 0, 0, 0, 0, 0
-26, 4, 1.5, -300, 0, 0, 0, 0, 0
-26, 4.5, 1.5, -300, 0, 0, 0, 0, 0
-26, 5, 1.5, -300, 0, 0, 0, 0, 0
-26, 5.5, 1.5, -300, 0, 0, 0, 0, 0
-26, 6, 1.5, -300, 0, 0, 0, 0, 0
-26, 6.5, 1.5, -300, 0, 0, 0, 0, 0
-26, 7, 1.5, -300, 0, 0, 0, 0, 0
-26, 7.5, 1.5, -300, 0, 0, 0, 0, 0
-26, 8, 1.5, -300, 0, 0, 0, 0, 0
-26, 8.5, 1.5, -300, 0, 0, 0, 0, 0
-26, 9, 1.5, -300, 0, 0, 0, 0, 0
-26, 9.5, 1.5, -300, 0, 0, 0, 0, 0
-26, 10, 1.5, -300, 0, 0, 0, 0, 0
-25.5, -7, 1.5, -300, 0, 0, 0, 0, 0
-25.5, -6.5, 1.5, -300, 0, 0, 0, 0, 0
-25.5, -6, 1.5, -300, 0, 0, 0, 0, 0
-25.5, -5.5, 1.5, -300, 0, 0, 0, 0, 0
-25.5, -5, 1.5, -300, 0, 0, 0, 0, 0
-25.5, -4.5, 1.5, -300, 0, 0, 0, 0, 0
-25.5, -4, 1.5, -300, 0, 0, 0, 0, 0
-25.5, -3.5, 1.5, -300, 0, 0, 0, 0, 0
-25.5, -3, 1.5, -300, 0, 0, 0, 0, 0
-25.5, -2.5, 1.5, -300, 0, 0, 0, 0, 0
-25.5, -2, 1.5, -300, 0, 0, 0, 0, 0
-25.5, -1.5, 1.5, -300, 0, 0, 0, 0, 0
-25.5, -1, 1.5, -300, 0, 0, 0, 0, 0
-25.5, -0.5, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 0, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 0.5, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 1, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 1.5, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 2, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 2.5, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 3, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 3.5, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 4, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 4.5, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 5, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 5.5, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 6, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 6.5, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 7, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 7.5, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 8, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 8.5, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 9, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 9.5, 1.5, -300, 0, 0, 0, 0, 0
-25.5, 10, 1.5, -300, 0, 0, 0, 0, 0
-25, -7, 1.5, -300, 0, 0, 0, 0, 0
-25, -6.5, 1.5, -300, 0, 0, 0, 0, 0
-25, -6, 1.5, -300, 0, 0, 0, 0, 0
-25, -5.5, 1.5, -300, 0, 0, 0, 0, 0
-25, -5, 1.5, -300, 0, 0, 0, 0, 0
-25, -4.5, 1.5, -300, 0, 0, 0, 0, 0
-25, -4, 1.5, -300, 0, 0, 0, 0, 0
-25, -3.5, 1.5, -300, 0, 0, 0, 0, 0
-25, -3, 1.5, -300, 0, 0, 0, 0, 0
-25, -2.5, 1.5, -300, 0, 0, 0, 0, 0
-25, -2, 1.5, -300, 0, 0, 0, 0, 0
-25, -1.5, 1.5, -300, 0, 0, 0, 0, 0
-25, -1, 1.5, -300, 0, 0, 0, 0, 0
-25, -0.5, 1.5, -300, 0, 0, 0, 0, 0
-25, 0, 1.5, -300, 0, 0, 0, 0, 0
-25, 0.5, 1.5, -300, 0, 0, 0, 0, 0
-25, 1, 1.5, -300, 0, 0, 0, 0, 0
-25, 1.5, 1.5, -300, 0, 0, 0, 0, 0
-25, 2, 1.5, -300, 0, 0, 0, 0, 0
-25, 2.5, 1.5, -300, 0, 0, 0, 0, 0
-25, 3, 1.5, -300, 0, 0, 0, 0, 0
-25, 3.5, 1.5, -300, 0, 0, 0, 0, 0
-25, 4, 1.5, -300, 0, 0, 0, 0, 0
-25, 4.5, 1.5, -300, 0, 0, 0, 0, 0
-25, 5, 1.5, -300, 0, 0, 0, 0, 0
-25, 5.5, 1.5, -300, 0, 0, 0, 0, 0
-25, 6, 1.5, -300, 0, 0, 0, 0, 0
-25, 6.5, 1.5, -300, 0, 0, 0, 0, 0
-25, 7, 1.5, -300, 0, 0, 0, 0, 0
-25, 7.5, 1.5, -300, 0, 0, 0, 0, 0
-25, 8, 1.5, -300, 0, 0, 0, 0, 0
-25, 8.5, 1.5, -300, 0, 0, 0, 0, 0
-25, 9, 1.5, -300, 0, 0, 0, 0, 0
-25, 9.5, 1.5, -300, 0, 0, 0, 0, 0
-25, 10, 1.5, -300, 0, 0, 0, 0, 0
-24.5, -7, 1.5, -300, 0, 0, 0, 0, 0
-24.5, -6.5, 1.5, -300, 0, 0, 0, 0, 0
-24.5, -6, 1.5, -300, 0, 0, 0, 0, 0
-24.5, -5.5, 1.5, -300, 0, 0, 0, 0, 0
-24.5, -5, 1.5, -300, 0, 0, 0, 0, 0
-24.5, -4.5, 1.5, -300, 0, 0, 0, 0, 0
-24.5, -4, 1.5, -300, 0, 0, 0, 0, 0
-24.5, -3.5, 1.5, -300, 0, 0, 0, 0, 0
-24.5, -3, 1.5, -300, 0, 0, 0, 0, 0
-24.5, -2.5, 1.5, -300, 0, 0, 0, 0, 0
-24.5, -2, 1.5, -300, 0, 0, 0, 0, 0
-24.5, -1.5, 1.5, -300, 0, 0, 0, 0, 0
-24.5, -1, 1.5, -300, 0, 0, 0, 0, 0
-24.5, -0.5, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 0, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 0.5, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 1, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 1.5, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 2, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 2.5, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 3, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 3.5, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 4, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 4.5, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 5, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 5.5, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 6, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 6.5, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 7, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 7.5, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 8, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 8.5, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 9, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 9.5, 1.5, -300, 0, 0, 0, 0, 0
-24.5, 10, 1.5, -300, 0, 0, 0, 0, 0
-24, -7, 1.5, -300, 0, 0, 0, 0, 0
-24, -6.5, 1.5, -300, 0, 0, 0, 0, 0
